"time","SC","SR","PPG","SR_transformed","SC_transformed","SC_z","SR_z"
8.281,1.6346,6.117,2.7179,6.117,1.6346,-0.724569835489652,0.720446582135252
8.28211,1.6346,6.117,2.747,6.117,1.6346,-0.724569835489652,0.720446582135252
8.283,1.63103,6.131,2.747,6.131,1.63103,-0.77988737146098,0.782773673154819
8.284,1.63103,6.131,2.7545,6.131,1.63103,-0.77988737146098,0.782773673154819
8.285,1.63103,6.131,2.747,6.131,1.63103,-0.77988737146098,0.782773673154819
8.286,1.627,6.144,2.747,6.144,1.627,-0.842332657165299,0.84064882910155
8.287,1.627,6.144,2.747,6.144,1.627,-0.842332657165299,0.84064882910155
8.288,1.627,6.144,2.7545,6.144,1.627,-0.842332657165299,0.84064882910155
8.289,1.627,6.144,2.7545,6.144,1.627,-0.842332657165299,0.84064882910155
8.2901,1.627,6.144,2.7545,6.144,1.627,-0.842332657165299,0.84064882910155
8.291,1.627,6.144,2.747,6.144,1.627,-0.842332657165299,0.84064882910155
8.292,1.627,6.144,2.7545,6.144,1.627,-0.842332657165299,0.84064882910155
8.293,1.627,6.144,2.769,6.144,1.627,-0.842332657165299,0.84064882910155
8.294,1.627,6.144,2.7619,6.144,1.627,-0.842332657165299,0.84064882910155
8.295,1.627,6.144,2.7545,6.144,1.627,-0.842332657165299,0.84064882910155
8.296,1.627,6.144,2.73992,6.144,1.627,-0.842332657165299,0.84064882910155
8.297,1.627,6.144,2.7619,6.144,1.627,-0.842332657165299,0.84064882910155
8.29811,1.627,6.144,2.747,6.144,1.627,-0.842332657165299,0.84064882910155
8.299,1.63103,6.131,2.747,6.131,1.63103,-0.77988737146098,0.782773673154819
8.3,1.63103,6.131,2.7545,6.131,1.63103,-0.77988737146098,0.782773673154819
8.301,1.627,6.144,2.7545,6.144,1.627,-0.842332657165299,0.84064882910155
8.302,1.63103,6.131,2.7545,6.131,1.63103,-0.77988737146098,0.782773673154819
8.303,1.63103,6.131,2.7545,6.131,1.63103,-0.77988737146098,0.782773673154819
8.304,1.6346,6.117,2.7545,6.117,1.6346,-0.724569835489652,0.720446582135252
8.305,1.63103,6.131,2.7545,6.131,1.63103,-0.77988737146098,0.782773673154819
8.30611,1.63103,6.131,2.6666,6.131,1.63103,-0.77988737146098,0.782773673154819
8.307,1.63103,6.131,2.7545,6.131,1.63103,-0.77988737146098,0.782773673154819
8.308,1.6346,6.117,2.769,6.117,1.6346,-0.724569835489652,0.720446582135252
8.309,1.63103,6.131,2.7545,6.131,1.63103,-0.77988737146098,0.782773673154819
8.31,1.63103,6.131,2.7545,6.131,1.63103,-0.77988737146098,0.782773673154819
8.311,1.6346,6.117,2.7545,6.117,1.6346,-0.724569835489652,0.720446582135252
8.312,1.63103,6.131,2.798,6.131,1.63103,-0.77988737146098,0.782773673154819
8.313,1.63103,6.131,2.7545,6.131,1.63103,-0.77988737146098,0.782773673154819
8.31411,1.63103,6.131,2.7619,6.131,1.63103,-0.77988737146098,0.782773673154819
8.315,1.63103,6.131,2.769,6.131,1.63103,-0.77988737146098,0.782773673154819
8.316,1.63103,6.131,2.7545,6.131,1.63103,-0.77988737146098,0.782773673154819
8.317,1.63103,6.131,2.7619,6.131,1.63103,-0.77988737146098,0.782773673154819
8.318,1.63103,6.131,2.7619,6.131,1.63103,-0.77988737146098,0.782773673154819
8.319,1.6346,6.117,2.7619,6.117,1.6346,-0.724569835489652,0.720446582135252
8.32,1.63103,6.131,2.769,6.131,1.63103,-0.77988737146098,0.782773673154819
8.321,1.63103,6.131,2.7545,6.131,1.63103,-0.77988737146098,0.782773673154819
8.3221,1.63103,6.131,2.7619,6.131,1.63103,-0.77988737146098,0.782773673154819
8.323,1.63103,6.131,2.7619,6.131,1.63103,-0.77988737146098,0.782773673154819
8.324,1.63103,6.131,2.7619,6.131,1.63103,-0.77988737146098,0.782773673154819
8.325,1.627,6.144,2.7619,6.144,1.627,-0.842332657165299,0.84064882910155
8.326,1.627,6.144,2.7619,6.144,1.627,-0.842332657165299,0.84064882910155
8.327,1.627,6.144,2.7619,6.144,1.627,-0.842332657165299,0.84064882910155
8.328,1.627,6.144,2.769,6.144,1.627,-0.842332657165299,0.84064882910155
8.329,1.627,6.144,2.7619,6.144,1.627,-0.842332657165299,0.84064882910155
8.33011,1.627,6.144,2.769,6.144,1.627,-0.842332657165299,0.84064882910155
8.331,1.6237,6.15858,2.7619,6.15858,1.6237,-0.893466513945511,0.905558042463352
8.332,1.627,6.144,2.7619,6.144,1.627,-0.842332657165299,0.84064882910155
8.333,1.627,6.144,2.769,6.144,1.627,-0.842332657165299,0.84064882910155
8.334,1.627,6.144,2.769,6.144,1.627,-0.842332657165299,0.84064882910155
8.335,1.627,6.144,2.769,6.144,1.627,-0.842332657165299,0.84064882910155
8.336,1.63103,6.131,2.7765,6.131,1.63103,-0.77988737146098,0.782773673154819
8.337,1.63103,6.131,2.7619,6.131,1.63103,-0.77988737146098,0.782773673154819
8.338,1.63103,6.131,2.769,6.131,1.63103,-0.77988737146098,0.782773673154819
8.339,1.6346,6.117,2.769,6.117,1.6346,-0.724569835489652,0.720446582135252
8.34,1.6346,6.117,2.769,6.117,1.6346,-0.724569835489652,0.720446582135252
8.341,1.638,6.103,2.769,6.103,1.638,-0.671886467897915,0.658119491115694
8.342,1.6419,6.0902,2.769,6.0902,1.6419,-0.61145554624857,0.601134722183526
8.343,1.6419,6.0902,2.769,6.0902,1.6419,-0.61145554624857,0.601134722183526
8.344,1.6456,6.076,2.7765,6.076,1.6456,-0.554123646222272,0.537917244149401
8.345,1.649,6.0633,2.7765,6.0633,1.649,-0.501440278630535,0.48137766872451
8.34611,1.652,6.049,2.7765,6.049,1.652,-0.454954954284884,0.417714997183103
8.347,1.6565,6.0366,2.7765,6.0366,1.6565,-0.385226967766413,0.362511002280061
8.348,1.6565,6.0366,2.769,6.0366,1.6565,-0.385226967766413,0.362511002280061
8.349,1.6601,6.023,2.769,6.023,1.6601,-0.329444578551626,0.301964685289629
8.35,1.663,6.01,2.769,6.01,1.663,-0.284508765017503,0.244089529342894
8.351,1.663,6.01,2.871,6.01,1.663,-0.284508765017503,0.244089529342894
8.352,1.6674,5.997,2.7765,5.997,1.6674,-0.216330289310548,0.186214373396159
8.353,1.6674,5.997,2.7765,5.997,1.6674,-0.216330289310548,0.186214373396159
8.3541,1.6711,5.983,2.7765,5.983,1.6711,-0.158998389284246,0.123887282376601
8.355,1.6711,5.983,2.7838,5.983,1.6711,-0.158998389284246,0.123887282376601
8.356,1.6747,5.97094,2.769,5.97094,1.6747,-0.103216000069469,0.0701969453983216
8.357,1.6747,5.97094,2.7765,5.97094,1.6747,-0.103216000069469,0.0701969453983216
8.358,1.6784,5.9579,2.7765,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
8.359,1.6784,5.9579,2.7838,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
8.36,1.6784,5.9579,2.7765,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
8.361,1.6784,5.9579,2.7765,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
8.36211,1.682,5.945,2.769,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.363,1.682,5.945,2.7838,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.364,1.682,5.945,2.7838,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.365,1.6857,5.9322,2.7765,5.9322,1.6857,0.0672301891979142,-0.102271019322953
8.366,1.682,5.945,2.7765,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.367,1.6857,5.9322,2.7838,5.9322,1.6857,0.0672301891979142,-0.102271019322953
8.368,1.682,5.945,2.7765,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.369,1.6857,5.9322,2.7765,5.9322,1.6857,0.0672301891979142,-0.102271019322953
8.3701,1.682,5.945,2.7838,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.371,1.682,5.945,2.7765,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.372,1.6857,5.9322,2.7765,5.9322,1.6857,0.0672301891979142,-0.102271019322953
8.373,1.6857,5.9322,2.7765,5.9322,1.6857,0.0672301891979142,-0.102271019322953
8.374,1.682,5.945,2.7765,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.375,1.682,5.945,2.7838,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.376,1.682,5.945,2.7838,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.377,1.682,5.945,2.7765,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.37811,1.6857,5.9322,2.791,5.9322,1.6857,0.0672301891979142,-0.102271019322953
8.379,1.682,5.945,2.7765,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.38,1.682,5.945,2.7838,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.381,1.682,5.945,2.769,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.382,1.682,5.945,2.7838,5.945,1.682,0.00989828917160905,-0.0452862503907811
8.383,1.6784,5.9579,2.7765,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
8.384,1.6784,5.9579,2.7765,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
8.385,1.6784,5.9579,2.7765,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
8.3861,1.6784,5.9579,2.7765,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
8.387,1.6784,5.9579,2.7838,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
8.388,1.6747,5.97094,2.7838,5.97094,1.6747,-0.103216000069469,0.0701969453983216
8.389,1.6784,5.9579,2.7765,5.9579,1.6784,-0.0458841000431712,0.0121437120486724
8.39,1.6711,5.983,2.864,5.983,1.6711,-0.158998389284246,0.123887282376601
8.391,1.6747,5.97094,2.7765,5.97094,1.6747,-0.103216000069469,0.0701969453983216
8.392,1.6747,5.97094,2.7765,5.97094,1.6747,-0.103216000069469,0.0701969453983216
8.393,1.6711,5.983,2.7765,5.983,1.6711,-0.158998389284246,0.123887282376601
8.39411,1.6747,5.97094,2.7838,5.97094,1.6747,-0.103216000069469,0.0701969453983216
8.395,1.6711,5.983,2.7838,5.983,1.6711,-0.158998389284246,0.123887282376601
8.396,1.6711,5.983,2.7765,5.983,1.6711,-0.158998389284246,0.123887282376601
8.397,1.6674,5.997,2.7765,5.997,1.6674,-0.216330289310548,0.186214373396159
8.398,1.6711,5.983,2.7838,5.983,1.6711,-0.158998389284246,0.123887282376601
8.399,1.6674,5.997,2.7838,5.997,1.6674,-0.216330289310548,0.186214373396159
8.4,1.6674,5.997,2.7765,5.997,1.6674,-0.216330289310548,0.186214373396159
8.401,1.6674,5.997,2.7765,5.997,1.6674,-0.216330289310548,0.186214373396159
8.402,1.6674,5.997,2.7838,5.997,1.6674,-0.216330289310548,0.186214373396159
8.403,1.6674,5.997,2.7838,5.997,1.6674,-0.216330289310548,0.186214373396159
8.404,1.663,6.01,2.7838,6.01,1.663,-0.284508765017503,0.244089529342894
8.405,1.663,6.01,2.7765,6.01,1.663,-0.284508765017503,0.244089529342894
8.406,1.663,6.01,2.7838,6.01,1.663,-0.284508765017503,0.244089529342894
8.407,1.663,6.01,2.769,6.01,1.663,-0.284508765017503,0.244089529342894
8.408,1.6601,6.023,2.7838,6.023,1.6601,-0.329444578551626,0.301964685289629
8.409,1.6601,6.023,2.7838,6.023,1.6601,-0.329444578551626,0.301964685289629
8.41011,1.6601,6.023,2.7765,6.023,1.6601,-0.329444578551626,0.301964685289629
8.411,1.6601,6.023,2.7765,6.023,1.6601,-0.329444578551626,0.301964685289629
8.412,1.6565,6.0366,2.7765,6.0366,1.6565,-0.385226967766413,0.362511002280061
8.413,1.6601,6.023,2.7765,6.023,1.6601,-0.329444578551626,0.301964685289629
8.414,1.6565,6.0366,2.7838,6.0366,1.6565,-0.385226967766413,0.362511002280061
8.415,1.6565,6.0366,2.7838,6.0366,1.6565,-0.385226967766413,0.362511002280061
8.416,1.6565,6.0366,2.7838,6.0366,1.6565,-0.385226967766413,0.362511002280061
8.417,1.652,6.049,2.7765,6.049,1.652,-0.454954954284884,0.417714997183103
8.4181,1.6565,6.0366,2.7838,6.0366,1.6565,-0.385226967766413,0.362511002280061
8.419,1.652,6.049,2.7765,6.049,1.652,-0.454954954284884,0.417714997183103
8.42,1.652,6.049,2.7765,6.049,1.652,-0.454954954284884,0.417714997183103
8.421,1.652,6.049,2.7765,6.049,1.652,-0.454954954284884,0.417714997183103
8.422,1.652,6.049,2.7765,6.049,1.652,-0.454954954284884,0.417714997183103
8.423,1.652,6.049,2.7765,6.049,1.652,-0.454954954284884,0.417714997183103
8.424,1.649,6.0633,2.7765,6.0633,1.649,-0.501440278630535,0.48137766872451
8.425,1.652,6.049,2.7765,6.049,1.652,-0.454954954284884,0.417714997183103
8.42612,1.652,6.049,2.7838,6.049,1.652,-0.454954954284884,0.417714997183103
8.427,1.649,6.0633,2.7765,6.0633,1.649,-0.501440278630535,0.48137766872451
8.428,1.649,6.0633,2.7838,6.0633,1.649,-0.501440278630535,0.48137766872451
8.429,1.649,6.0633,2.7838,6.0633,1.649,-0.501440278630535,0.48137766872451
8.43,1.649,6.0633,2.7838,6.0633,1.649,-0.501440278630535,0.48137766872451
8.431,1.649,6.0633,2.7765,6.0633,1.649,-0.501440278630535,0.48137766872451
8.432,1.649,6.0633,2.7765,6.0633,1.649,-0.501440278630535,0.48137766872451
8.433,1.649,6.0633,2.7838,6.0633,1.649,-0.501440278630535,0.48137766872451
8.43412,1.649,6.0633,2.7838,6.0633,1.649,-0.501440278630535,0.48137766872451
8.435,1.649,6.0633,2.7765,6.0633,1.649,-0.501440278630535,0.48137766872451
8.436,1.6456,6.076,2.7838,6.076,1.6456,-0.554123646222272,0.537917244149401
8.437,1.6456,6.076,2.7765,6.076,1.6456,-0.554123646222272,0.537917244149401
8.438,1.6456,6.076,2.7765,6.076,1.6456,-0.554123646222272,0.537917244149401
8.439,1.6456,6.076,2.7838,6.076,1.6456,-0.554123646222272,0.537917244149401
8.44,1.6456,6.076,2.769,6.076,1.6456,-0.554123646222272,0.537917244149401
8.441,1.6456,6.076,2.7765,6.076,1.6456,-0.554123646222272,0.537917244149401
8.44212,1.6456,6.076,2.7838,6.076,1.6456,-0.554123646222272,0.537917244149401
8.443,1.6419,6.0902,2.7765,6.0902,1.6419,-0.61145554624857,0.601134722183526
8.444,1.6456,6.076,2.7765,6.076,1.6456,-0.554123646222272,0.537917244149401
8.445,1.6419,6.0902,2.7765,6.0902,1.6419,-0.61145554624857,0.601134722183526
8.446,1.6419,6.0902,2.791,6.0902,1.6419,-0.61145554624857,0.601134722183526
8.447,1.6456,6.076,2.769,6.076,1.6456,-0.554123646222272,0.537917244149401
8.448,1.6419,6.0902,2.7838,6.0902,1.6419,-0.61145554624857,0.601134722183526
8.449,1.638,6.103,2.7765,6.103,1.638,-0.671886467897915,0.658119491115694
8.4501,1.638,6.103,2.7838,6.103,1.638,-0.671886467897915,0.658119491115694
8.451,1.6419,6.0902,2.7765,6.0902,1.6419,-0.61145554624857,0.601134722183526
8.452,1.638,6.103,2.7765,6.103,1.638,-0.671886467897915,0.658119491115694
8.453,1.6346,6.117,2.769,6.117,1.6346,-0.724569835489652,0.720446582135252
8.454,1.6346,6.117,2.7765,6.117,1.6346,-0.724569835489652,0.720446582135252
8.455,1.6346,6.117,2.7765,6.117,1.6346,-0.724569835489652,0.720446582135252
8.456,1.6346,6.117,2.835,6.117,1.6346,-0.724569835489652,0.720446582135252
8.457,1.6346,6.117,2.769,6.117,1.6346,-0.724569835489652,0.720446582135252
8.45812,1.6346,6.117,2.7838,6.117,1.6346,-0.724569835489652,0.720446582135252
8.459,1.6346,6.117,2.769,6.117,1.6346,-0.724569835489652,0.720446582135252
8.46,1.63103,6.131,2.7838,6.131,1.63103,-0.77988737146098,0.782773673154819
8.461,1.63103,6.131,2.769,6.131,1.63103,-0.77988737146098,0.782773673154819
8.462,1.63103,6.131,2.7765,6.131,1.63103,-0.77988737146098,0.782773673154819
8.463,1.627,6.144,2.7765,6.144,1.627,-0.842332657165299,0.84064882910155
8.464,1.63103,6.131,2.7765,6.131,1.63103,-0.77988737146098,0.782773673154819
8.465,1.627,6.144,2.769,6.144,1.627,-0.842332657165299,0.84064882910155
8.466,1.627,6.144,2.769,6.144,1.627,-0.842332657165299,0.84064882910155
8.467,1.627,6.144,2.7838,6.144,1.627,-0.842332657165299,0.84064882910155
8.468,1.627,6.144,2.7838,6.144,1.627,-0.842332657165299,0.84064882910155
8.469,1.6237,6.15858,2.7765,6.15858,1.6237,-0.893466513945511,0.905558042463352
8.47,1.627,6.144,2.7765,6.144,1.627,-0.842332657165299,0.84064882910155
8.471,1.627,6.144,2.7838,6.144,1.627,-0.842332657165299,0.84064882910155
8.472,1.6237,6.15858,2.7765,6.15858,1.6237,-0.893466513945511,0.905558042463352
8.473,1.6237,6.15858,2.7765,6.15858,1.6237,-0.893466513945511,0.905558042463352
8.47412,1.627,6.144,2.7765,6.144,1.627,-0.842332657165299,0.84064882910155
8.475,1.6201,6.172,2.7765,6.172,1.6201,-0.949248903160291,0.965303011140674
8.476,1.6201,6.172,2.769,6.172,1.6201,-0.949248903160291,0.965303011140674
8.477,1.6201,6.172,2.7765,6.172,1.6201,-0.949248903160291,0.965303011140674
8.478,1.6201,6.172,2.769,6.172,1.6201,-0.949248903160291,0.965303011140674
8.479,1.6237,6.15858,2.7765,6.15858,1.6237,-0.893466513945511,0.905558042463352
8.48,1.6201,6.172,2.769,6.172,1.6201,-0.949248903160291,0.965303011140674
8.481,1.6201,6.172,2.769,6.172,1.6201,-0.949248903160291,0.965303011140674
8.4821,1.616,6.186,2.7765,6.186,1.616,-1.01277884643268,1.02763010216024
8.483,1.616,6.186,2.7765,6.186,1.616,-1.01277884643268,1.02763010216024
8.484,1.616,6.186,2.7765,6.186,1.616,-1.01277884643268,1.02763010216024
8.485,1.6201,6.172,2.769,6.172,1.6201,-0.949248903160291,0.965303011140674
8.486,1.6201,6.172,2.7619,6.172,1.6201,-0.949248903160291,0.965303011140674
8.487,1.616,6.186,2.7765,6.186,1.616,-1.01277884643268,1.02763010216024
8.488,1.6201,6.172,2.7765,6.172,1.6201,-0.949248903160291,0.965303011140674
8.489,1.6201,6.172,2.769,6.172,1.6201,-0.949248903160291,0.965303011140674
8.49012,1.6201,6.172,2.7765,6.172,1.6201,-0.949248903160291,0.965303011140674
8.491,1.616,6.186,2.769,6.186,1.616,-1.01277884643268,1.02763010216024
8.492,1.6201,6.172,2.7765,6.172,1.6201,-0.949248903160291,0.965303011140674
8.493,1.6201,6.172,2.769,6.172,1.6201,-0.949248903160291,0.965303011140674
8.494,1.616,6.186,2.747,6.186,1.616,-1.01277884643268,1.02763010216024
8.495,1.616,6.186,2.7765,6.186,1.616,-1.01277884643268,1.02763010216024
8.496,1.616,6.186,2.769,6.186,1.616,-1.01277884643268,1.02763010216024
8.497,1.612,6.2,2.7765,6.2,1.612,-1.07475927889354,1.0899571931798
8.498125,1.616,6.186,2.769,6.186,1.616,-1.01277884643268,1.02763010216024
8.499,1.616,6.186,2.7106,6.186,1.616,-1.01277884643268,1.02763010216024
8.5,1.616,6.186,2.7765,6.186,1.616,-1.01277884643268,1.02763010216024
8.501,1.612,6.2,2.7765,6.2,1.612,-1.07475927889354,1.0899571931798
8.502,1.616,6.186,2.769,6.186,1.616,-1.01277884643268,1.02763010216024
8.503,1.612,6.2,2.7765,6.2,1.612,-1.07475927889354,1.0899571931798
8.504,1.612,6.2,2.769,6.2,1.612,-1.07475927889354,1.0899571931798
8.505,1.612,6.2,2.7545,6.2,1.612,-1.07475927889354,1.0899571931798
8.50612,1.612,6.2,2.7765,6.2,1.612,-1.07475927889354,1.0899571931798
8.507,1.6091,6.214,2.769,6.214,1.6091,-1.11969509242767,1.15228428419936
8.508,1.612,6.2,2.7765,6.2,1.612,-1.07475927889354,1.0899571931798
8.509,1.612,6.2,2.769,6.2,1.612,-1.07475927889354,1.0899571931798
8.51,1.6091,6.214,2.7765,6.214,1.6091,-1.11969509242767,1.15228428419936
8.511,1.6091,6.214,2.769,6.214,1.6091,-1.11969509242767,1.15228428419936
8.512,1.6091,6.214,2.769,6.214,1.6091,-1.11969509242767,1.15228428419936
8.513,1.6091,6.214,2.769,6.214,1.6091,-1.11969509242767,1.15228428419936
8.5141,1.6091,6.214,2.769,6.214,1.6091,-1.11969509242767,1.15228428419936
8.515,1.612,6.2,2.7765,6.2,1.612,-1.07475927889354,1.0899571931798
8.516,1.6091,6.214,2.7765,6.214,1.6091,-1.11969509242767,1.15228428419936
8.517,1.6091,6.214,2.769,6.214,1.6091,-1.11969509242767,1.15228428419936
8.518,1.6091,6.214,2.769,6.214,1.6091,-1.11969509242767,1.15228428419936
8.519,1.6091,6.214,2.769,6.214,1.6091,-1.11969509242767,1.15228428419936
8.52,1.605,6.2284,2.7619,6.2284,1.605,-1.18322503570006,1.21639214924805
8.521,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.52212,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.523,1.605,6.2284,2.7765,6.2284,1.605,-1.18322503570006,1.21639214924805
8.524,1.605,6.2284,2.7765,6.2284,1.605,-1.18322503570006,1.21639214924805
8.525,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.526,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.527,1.605,6.2284,2.7619,6.2284,1.605,-1.18322503570006,1.21639214924805
8.528,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.529,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.53,1.6091,6.214,2.7765,6.214,1.6091,-1.11969509242767,1.15228428419936
8.531,1.605,6.2284,2.7619,6.2284,1.605,-1.18322503570006,1.21639214924805
8.532,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.533,1.6091,6.214,2.769,6.214,1.6091,-1.11969509242767,1.15228428419936
8.534,1.605,6.2284,2.7765,6.2284,1.605,-1.18322503570006,1.21639214924805
8.535,1.605,6.2284,2.7619,6.2284,1.605,-1.18322503570006,1.21639214924805
8.536,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.537,1.6091,6.214,2.769,6.214,1.6091,-1.11969509242767,1.15228428419936
8.53812,1.6091,6.214,2.769,6.214,1.6091,-1.11969509242767,1.15228428419936
8.539,1.6091,6.214,2.7765,6.214,1.6091,-1.11969509242767,1.15228428419936
8.54,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.541,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.542,1.6091,6.214,2.769,6.214,1.6091,-1.11969509242767,1.15228428419936
8.543,1.6091,6.214,2.769,6.214,1.6091,-1.11969509242767,1.15228428419936
8.544,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.545,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.5461,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.547,1.605,6.2284,2.7765,6.2284,1.605,-1.18322503570006,1.21639214924805
8.548,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.549,1.6091,6.214,2.7619,6.214,1.6091,-1.11969509242767,1.15228428419936
8.55,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.551,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.552,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.553,1.605,6.2284,2.769,6.2284,1.605,-1.18322503570006,1.21639214924805
8.55412,1.6091,6.214,2.7765,6.214,1.6091,-1.11969509242767,1.15228428419936
